"Office Supplies","Logan","United States","JF-15295","Jason Fortune-",0,"2014-03-14","CA-2014-114510",84321,"OFF-ST-10000736","Carina Double Wide Media Storage Towers in Natural & Black",3.2392,1,"West",4678,80.98,"Consumer","2014-03-19","Standard Class","Utah","Storage"
"Office Supplies","Logan","United States","JF-15295","Jason Fortune-",0,"2014-03-14","CA-2014-114510",84321,"OFF-ST-10003221","Staple magnet",5.7671995,2,"West",4680,21.359999,"Consumer","2014-03-19","Standard Class","Utah","Storage"
"Technology","Logan","United States","JF-15295","Jason Fortune-",0,"2014-03-14","CA-2014-114510",84321,"TEC-AC-10004877","Imation 30456 USB Flash Drive 8GB",6.624,12,"West",4679,82.8,"Consumer","2014-03-19","Standard Class","Utah","Accessories"
"Technology","Chicago","United States","RB-19465","Rick Bensley",0.3,"2014-03-14","CA-2014-152618",60653,"TEC-MA-10003626","Hewlett-Packard Deskjet 6540 Color Inkjet Printer",156.047,2,"Central",9406,574.91003,"Home Office","2014-03-17","First Class","Illinois","Machines"
"Furniture","Tampa","United States","AS-10240","Alan Shonely",0.2,"2014-03-15","CA-2014-149958",33614,"FUR-FU-10001756","Eldon Expressions Desk Accessory. Wood Photo Frame. Mahogany",5.1408,3,"South",604,45.696,"Consumer","2014-03-19","Standard Class","Florida","Furnishings"
"Office Supplies","Tampa","United States","AS-10240","Alan Shonely",0.7,"2014-03-15","CA-2014-149958",33614,"OFF-BI-10000773","Insertable Tab Post Binder Dividers",-5.5338,3,"South",605,7.218,"Consumer","2014-03-19","Standard Class","Florida","Binders"
"Office Supplies","Tampa","United States","AS-10240","Alan Shonely",0.7,"2014-03-15","CA-2014-149958",33614,"OFF-BI-10001543","GBC VeloBinder Manual Binding System",-31.6712,4,"South",606,43.188,"Consumer","2014-03-19","Standard Class","Florida","Binders"
"Office Supplies","Tampa","United States","AS-10240","Alan Shonely",0.2,"2014-03-15","CA-2014-149958",33614,"OFF-PA-10002120","Xerox 1889",47.815197,3,"South",607,131.90399,"Consumer","2014-03-19","Standard Class","Florida","Paper"
"Office Supplies","Tampa","United States","AS-10240","Alan Shonely",0.2,"2014-03-15","CA-2014-149958",33614,"OFF-ST-10001490","Hot File 7-Pocket. Floor Stand",17.847,1,"South",603,142.776,"Consumer","2014-03-19","Standard Class","Florida","Storage"
"Technology","Raleigh","United States","KN-16705","Kristina Nunn",0.2,"2014-03-16","CA-2014-157609",27604,"TEC-PH-10002415","Polycom VoiceStation 500 Conference phone",29.494999,2,"South",3453,471.91998,"Home Office","2014-03-21","Second Class","North Carolina","Phones"
"Furniture","New York City","United States","CP-12340","Christine Phan",0.4,"2014-03-17","US-2014-148838",10024,"FUR-TA-10001950","Balt Solid Wood Round Tables",-553.6476,4,"East",2359,1071.5759,"Corporate","2014-03-21","Standard Class","New York","Tables"
"Furniture","New York City","United States","CP-12340","Christine Phan",0.4,"2014-03-17","US-2014-148838",10024,"FUR-TA-10003473","Bretford Rectangular Conference Table Tops",-447.5947,7,"East",2358,1579.746,"Corporate","2014-03-21","Standard Class","New York","Tables"
"Furniture","New York City","United States","CP-12340","Christine Phan",0.4,"2014-03-17","US-2014-148838",10024,"FUR-TA-10004175","Hon 30"" x 60"" Table with Locking Drawer",-122.7816,3,"East",2360,613.908,"Corporate","2014-03-21","Standard Class","New York","Tables"
"Office Supplies","Lakeville","United States","BN-11515","Bradley Nguyen",0,"2014-03-17","CA-2014-118339",55044,"OFF-AP-10001154","Bionaire Personal Warm Mist Humidifier/Vaporizer",36.5742,2,"Central",1346,93.78,"Consumer","2014-03-24","Standard Class","Minnesota","Appliances"
"Office Supplies","Jackson","United States","MH-17440","Mark Haberlin",0,"2014-03-17","US-2014-164763",39212,"OFF-AP-10003971","Belkin 6 Outlet Metallic Surge Strip",8.4942,3,"South",7432,32.67,"Corporate","2014-03-21","Standard Class","Mississippi","Appliances"
"Office Supplies","Dallas","United States","AZ-10750","Annie Zypern",0.2,"2014-03-17","CA-2014-158442",75217,"OFF-AR-10003732","Newell 333",0.3336,2,"Central",5101,4.448,"Consumer","2014-03-17","Same Day","Texas","Art"
"Office Supplies","Lakeville","United States","BN-11515","Bradley Nguyen",0,"2014-03-17","CA-2014-118339",55044,"OFF-AR-10003829","Newell 35",5.7071996,6,"Central",1348,19.68,"Consumer","2014-03-24","Standard Class","Minnesota","Art"
"Office Supplies","Lakeville","United States","BN-11515","Bradley Nguyen",0,"2014-03-17","CA-2014-118339",55044,"OFF-BI-10000136","Avery Non-Stick Heavy Duty View Round Locking Ring Binders",17.222403,6,"Central",1350,35.88,"Consumer","2014-03-24","Standard Class","Minnesota","Binders"
"Office Supplies","Jackson","United States","MH-17440","Mark Haberlin",0,"2014-03-17","US-2014-164763",39212,"OFF-BI-10000309","GBC Twin Loop Wire Binding Elements. 9/16"" Spine. Black",14.9156,2,"South",7429,30.44,"Corporate","2014-03-21","Standard Class","Mississippi","Binders"
"Office Supplies","Jackson","United States","MH-17440","Mark Haberlin",0,"2014-03-17","US-2014-164763",39212,"OFF-BI-10000605","Acco Pressboard Covers with Storage Hooks. 9 1/2"" x 11"". Executive Red",5.3721004,3,"South",7428,11.429999,"Corporate","2014-03-21","Standard Class","Mississippi","Binders"
"Office Supplies","Lakeville","United States","BN-11515","Bradley Nguyen",0,"2014-03-17","CA-2014-118339",55044,"OFF-BI-10001758","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders",25.098,10,"Central",1349,53.4,"Consumer","2014-03-24","Standard Class","Minnesota","Binders"
"Office Supplies","Lakeville","United States","BN-11515","Bradley Nguyen",0,"2014-03-17","CA-2014-118339",55044,"OFF-PA-10000466","Memo Book. 100 Message Capacity. 5 3/8” x 11”",23.59,7,"Central",1347,47.18,"Consumer","2014-03-24","Standard Class","Minnesota","Paper"
"Office Supplies","New York City","United States","CP-12340","Christine Phan",0,"2014-03-17","US-2014-148838",10024,"OFF-PA-10000919","Xerox 1918",75.969604,4,"East",2362,155.04,"Corporate","2014-03-21","Standard Class","New York","Paper"
"Office Supplies","Dallas","United States","AZ-10750","Annie Zypern",0.2,"2014-03-17","CA-2014-158442",75217,"OFF-PA-10002195","Xerox 1966",1.8792,1,"Central",5102,5.184,"Consumer","2014-03-17","Same Day","Texas","Paper"
"Office Supplies","Dallas","United States","AZ-10750","Annie Zypern",0.2,"2014-03-17","CA-2014-158442",75217,"OFF-PA-10002365","Xerox 1967",5.4431996,3,"Central",5103,15.552,"Consumer","2014-03-17","Same Day","Texas","Paper"
"Office Supplies","New York City","United States","CP-12340","Christine Phan",0,"2014-03-17","US-2014-148838",10024,"OFF-PA-10002960","Xerox 1926",16.3842,7,"East",2361,34.86,"Corporate","2014-03-21","Standard Class","New York","Paper"
"Office Supplies","Jackson","United States","MH-17440","Mark Haberlin",0,"2014-03-17","US-2014-164763",39212,"OFF-PA-10003063","EcoTones Memo Sheets",7.68,4,"South",7431,16,"Corporate","2014-03-21","Standard Class","Mississippi","Paper"
"Office Supplies","Jackson","United States","MH-17440","Mark Haberlin",0,"2014-03-17","US-2014-164763",39212,"OFF-PA-10003349","Xerox 1957",6.3504004,2,"South",7430,12.96,"Corporate","2014-03-21","Standard Class","Mississippi","Paper"
"Office Supplies","Philadelphia","United States","QJ-19255","Quincy Jones",0.2,"2014-03-17","CA-2014-127859",19134,"OFF-PA-10003641","Xerox 1909",41.152798,6,"East",8011,126.62399,"Corporate","2014-03-20","Second Class","Pennsylvania","Paper"
"Furniture","San Francisco","United States","EK-13795","Eileen Kiefer",0.15,"2014-03-18","CA-2014-111871",94110,"FUR-BO-10004218","Bush Heritage Pine Collection 5-Shelf Bookcase. Albany Pine Finish. *Special Order",70.49,10,"West",6152,1198.3301,"Home Office","2014-03-21","Second Class","California","Bookcases"
"Furniture","Jacksonville","United States","SM-20320","Sean Miller",0.2,"2014-03-18","CA-2014-145317",32216,"FUR-FU-10001986","Dana Fluorescent Magnifying Lamp. White. 36""",15.294,3,"South",2703,122.352005,"Home Office","2014-03-23","Standard Class","Florida","Furnishings"
"Furniture","Jacksonville","United States","SM-20320","Sean Miller",0.2,"2014-03-18","CA-2014-145317",32216,"FUR-FU-10004270","Executive Impressions 13"" Clairmont Wall Clock",8.076599,2,"South",2701,30.768,"Home Office","2014-03-23","Standard Class","Florida","Furnishings"
"Furniture","Burbank","United States","SC-20050","Sample Company A",0,"2014-03-18","US-2014-131275",91505,"FUR-FU-10004597","Eldon Cleatmat Chair Mats for Medium Pile Carpets",14.429999,2,"West",7328,111,"Home Office","2014-03-24","Standard Class","California","Furnishings"
"Office Supplies","Jacksonville","United States","SM-20320","Sean Miller",0.2,"2014-03-18","CA-2014-145317",32216,"OFF-AR-10003183","Avery Fluorescent Highlighter Four-Color Set",1.002,3,"South",2700,8.016,"Home Office","2014-03-23","Standard Class","Florida","Art"
"Office Supplies","Jacksonville","United States","SM-20320","Sean Miller",0.2,"2014-03-18","CA-2014-145317",32216,"OFF-FA-10003112","Staples",5.9175005,3,"South",2702,18.936,"Home Office","2014-03-23","Standard Class","Florida","Fasteners"
"Office Supplies","Jacksonville","United States","SM-20320","Sean Miller",0.2,"2014-03-18","CA-2014-145317",32216,"OFF-PA-10001804","Xerox 195",7.4816,4,"South",2699,21.376,"Home Office","2014-03-23","Standard Class","Florida","Paper"
"Office Supplies","Burbank","United States","SC-20050","Sample Company A",0,"2014-03-18","US-2014-131275",91505,"OFF-ST-10000078","Tennsco 6- and 18-Compartment Lockers",334.11423,7,"West",7330,1856.19,"Home Office","2014-03-24","Standard Class","California","Storage"
"Technology","Burbank","United States","SC-20050","Sample Company A",0.2,"2014-03-18","US-2014-131275",91505,"TEC-MA-10001148","Swingline SM12-08 MicroCut Jam Free Shredder",415.9896,4,"West",7329,1279.9681,"Home Office","2014-03-24","Standard Class","California","Machines"
"Technology","Jacksonville","United States","SM-20320","Sean Miller",0.5,"2014-03-18","CA-2014-145317",32216,"TEC-MA-10002412","Cisco TelePresence System EX90 Videoconferencing Unit",-1811.0784,6,"South",2698,22638.48,"Home Office","2014-03-23","Standard Class","Florida","Machines"
"Technology","Jacksonville","United States","SM-20320","Sean Miller",0.5,"2014-03-18","CA-2014-145317",32216,"TEC-MA-10003626","Hewlett-Packard Deskjet 6540 Color Inkjet Printer",-16.426,4,"South",2697,821.3,"Home Office","2014-03-23","Standard Class","Florida","Machines"
"Furniture","Lakeland","United States","MC-17605","Matt Connell",0.2,"2014-03-19","CA-2014-103989",33801,"FUR-FU-10002508","Document Clip Frames",5.5044003,3,"South",6166,20.016,"Corporate","2014-03-21","First Class","Florida","Furnishings"
"Furniture","Lakeland","United States","MC-17605","Matt Connell",0.2,"2014-03-19","CA-2014-103989",33801,"FUR-FU-10003981","Eldon Wave Desk Accessories",1.3728,3,"South",6165,4.992,"Corporate","2014-03-21","First Class","Florida","Furnishings"
"Office Supplies","Lakeland","United States","MC-17605","Matt Connell",0.7,"2014-03-19","CA-2014-103989",33801,"OFF-BI-10001196","Avery Flip-Chart Easel Binder. Black",-25.737001,5,"South",6164,33.57,"Corporate","2014-03-21","First Class","Florida","Binders"
"Office Supplies","Lakeland","United States","MC-17605","Matt Connell",0.2,"2014-03-19","CA-2014-103989",33801,"OFF-LA-10000443","Avery 501",3.9852002,4,"South",6162,11.808001,"Corporate","2014-03-21","First Class","Florida","Labels"
"Office Supplies","Lakeland","United States","MC-17605","Matt Connell",0.2,"2014-03-19","CA-2014-103989",33801,"OFF-ST-10000918","Crate-A-Files",1.9619999,3,"South",6163,26.16,"Corporate","2014-03-21","First Class","Florida","Storage"
"Technology","Lakeland","United States","MC-17605","Matt Connell",0.2,"2014-03-19","CA-2014-103989",33801,"TEC-AC-10002647","Logitech Wireless Boombox Speaker - portable - wireless. wired",53.2,2,"South",6167,170.23999,"Corporate","2014-03-21","First Class","Florida","Accessories"
"Technology","Lakeland","United States","MC-17605","Matt Connell",0.2,"2014-03-19","CA-2014-103989",33801,"TEC-PH-10004667","Cisco 8x8 Inc. 6753i IP Business Phone System",28.3479,3,"South",6161,323.976,"Corporate","2014-03-21","First Class","Florida","Phones"
"Furniture","Knoxville","United States","GM-14440","Gary McGarr",0.2,"2014-03-21","US-2014-155544",37918,"FUR-CH-10000422","Global Highback Leather Tilter in Burgundy",-10.9188,3,"South",8346,218.376,"Consumer","2014-03-25","Standard Class","Tennessee","Chairs"
"Furniture","Knoxville","United States","GM-14440","Gary McGarr",0.2,"2014-03-21","US-2014-155544",37918,"FUR-FU-10001473","DAX Wood Document Frame",6.5904,3,"South",8345,32.952,"Consumer","2014-03-25","Standard Class","Tennessee","Furnishings"
"Office Supplies","Springfield","United States","KH-16690","Kristen Hastings",0,"2014-03-21","CA-2014-163223",22153,"OFF-AR-10001573","American Pencil",2.7028,4,"South",7587,9.320001,"Corporate","2014-03-25","Standard Class","Virginia","Art"
"Office Supplies","Hamilton","United States","CB-12025","Cassandra Brandow",0.2,"2014-03-21","CA-2014-140004",45011,"OFF-AR-10004027","Binney & Smith inkTank Erasable Desk Highlighter. Chisel Tip. Yellow. 12/Box",1.5876,3,"East",197,6.048,"Consumer","2014-03-25","Standard Class","Ohio","Art"
"Office Supplies","Hamilton","United States","CB-12025","Cassandra Brandow",0.2,"2014-03-21","CA-2014-140004",45011,"OFF-AR-10004685","Binney & Smith Crayola Metallic Colored Pencils. 8-Color Set",1.2038001,2,"East",196,7.408,"Consumer","2014-03-25","Standard Class","Ohio","Art"
"Office Supplies","Springfield","United States","KH-16690","Kristen Hastings",0,"2014-03-21","CA-2014-163223",22153,"OFF-BI-10001597","Wilson Jones Ledger-Size. Piano-Hinge Binder. 2"". Blue",59.011196,3,"South",7588,122.94,"Corporate","2014-03-25","Standard Class","Virginia","Binders"
"Office Supplies","Springfield","United States","KH-16690","Kristen Hastings",0,"2014-03-21","CA-2014-163223",22153,"OFF-LA-10004409","Avery 492",6.624,5,"South",7585,14.4,"Corporate","2014-03-25","Standard Class","Virginia","Labels"
"Office Supplies","Knoxville","United States","GM-14440","Gary McGarr",0.2,"2014-03-21","US-2014-155544",37918,"OFF-LA-10004544","Avery 505",22.2,5,"South",8344,59.2,"Consumer","2014-03-25","Standard Class","Tennessee","Labels"
"Office Supplies","Springfield","United States","KH-16690","Kristen Hastings",0,"2014-03-21","CA-2014-163223",22153,"OFF-PA-10000675","Xerox 1919",60.255302,3,"South",7586,122.97,"Corporate","2014-03-25","Standard Class","Virginia","Paper"
"Office Supplies","Asheville","United States","TS-21205","Thomas Seio",0.2,"2014-03-21","US-2014-107405",28806,"OFF-ST-10002301","Tennsco Commercial Shelving",-3.8646,1,"South",5461,16.272001,"Corporate","2014-03-25","Standard Class","North Carolina","Storage"
"Technology","Springfield","United States","KH-16690","Kristen Hastings",0,"2014-03-21","CA-2014-163223",22153,"TEC-PH-10000730","Samsung Galaxy S4 Active",909.9818,7,"South",7584,3499.93,"Corporate","2014-03-25","Standard Class","Virginia","Phones"
"Furniture","Tucson","United States","BF-11275","Beth Fritzler",0.2,"2014-03-22","CA-2014-148040",85705,"FUR-CH-10001482","Office Star - Mesh Screen back chair with Vinyl seat",-35.3646,3,"West",2872,314.352,"Corporate","2014-03-26","Standard Class","Arizona","Chairs"
"Office Supplies","Portage","United States","VM-21835","Vivian Mathis",0,"2014-03-22","US-2014-129609",46368,"OFF-AR-10003478","Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters. 4/Pack",6.512,2,"Central",4341,16.28,"Consumer","2014-03-22","Same Day","Indiana","Art"
"Office Supplies","Greensboro","United States","CC-12685","Craig Carroll",0.7,"2014-03-22","US-2014-158057",27405,"OFF-BI-10002735","GBC Prestige Therm-A-Bind Covers",-39.4565,5,"South",1769,51.465004,"Consumer","2014-03-26","Standard Class","North Carolina","Binders"
"Office Supplies","Greensboro","United States","CC-12685","Craig Carroll",0.7,"2014-03-22","US-2014-158057",27405,"OFF-BI-10004410","C-Line Peel & Stick Add-On Filing Pockets. 8-3/4 x 5-1/8. 10/Pack",-5.8604,4,"South",1768,7.644,"Consumer","2014-03-26","Standard Class","North Carolina","Binders"
"Office Supplies","Tucson","United States","BF-11275","Beth Fritzler",0.2,"2014-03-22","CA-2014-148040",85705,"OFF-PA-10002581","Xerox 1951",23.235,3,"West",2871,74.352005,"Corporate","2014-03-26","Standard Class","Arizona","Paper"
"Office Supplies","Delray Beach","United States","BG-11740","Bruce Geld",0.2,"2014-03-23","CA-2014-164749",33445,"OFF-LA-10004484","Avery 476",3.2214,3,"South",6591,9.912,"Consumer","2014-03-26","First Class","Florida","Labels"
"Office Supplies","Los Angeles","United States","PO-18865","Patrick O'Donnell",0,"2014-03-23","CA-2014-120838",90036,"OFF-ST-10000585","Economy Rollaway Files",85.904,2,"West",3555,330.4,"Consumer","2014-03-26","Second Class","California","Storage"
"Technology","Los Angeles","United States","PO-18865","Patrick O'Donnell",0.2,"2014-03-23","CA-2014-120838",90036,"TEC-PH-10003484","Ooma Telo VoIP Home Phone System",37.797,6,"West",3556,604.752,"Consumer","2014-03-26","Second Class","California","Phones"
"Furniture","Fresno","United States","MS-17710","Maurice Satty",0,"2014-03-24","CA-2014-143637",93727,"FUR-FU-10002813","DAX Contemporary Wood Frame with Silver Metal Mat. Desktop. 11 x 14 Size",14.5728,2,"West",7802,40.480003,"Consumer","2014-03-29","Second Class","California","Furnishings"
"Office Supplies","New York City","United States","CD-11920","Carlos Daly",0,"2014-03-24","CA-2014-147235",10024,"OFF-PA-10004948","Xerox 190",11.703,5,"East",4480,24.9,"Consumer","2014-03-28","Standard Class","New York","Paper"
"Furniture","New York City","United States","AZ-10750","Annie Zypern",0.1,"2014-03-25","CA-2014-148586",10009,"FUR-CH-10002439","Iceberg Nesting Folding Chair. 19w x 6d x 43h",65.20639,7,"East",2433,366.786,"Consumer","2014-04-01","Standard Class","New York","Chairs"
"Office Supplies","San Francisco","United States","CA-12265","Christina Anderson",0,"2014-03-25","CA-2014-128237",94110,"OFF-AR-10000034","BIC Brite Liner Grip Highlighters. Assorted. 5/Pack",9.9216,6,"West",9310,25.44,"Consumer","2014-03-30","Standard Class","California","Art"
"Office Supplies","San Francisco","United States","CA-12265","Christina Anderson",0,"2014-03-25","CA-2014-128237",94110,"OFF-AR-10003338","Eberhard Faber 3 1/2"" Golf Pencils",3.72,2,"West",9308,14.88,"Consumer","2014-03-30","Standard Class","California","Art"
"Office Supplies","San Francisco","United States","CA-12265","Christina Anderson",0,"2014-03-25","CA-2014-128237",94110,"OFF-AR-10003829","Newell 35",1.9023999,2,"West",9307,6.56,"Consumer","2014-03-30","Standard Class","California","Art"
"Technology","San Francisco","United States","CA-12265","Christina Anderson",0,"2014-03-25","CA-2014-128237",94110,"TEC-AC-10002558","Imation Swivel Flash Drive USB flash drive - 8 GB",15.918,4,"West",9309,45.480003,"Consumer","2014-03-30","Standard Class","California","Accessories"
"Office Supplies","San Francisco","United States","DK-12835","Damala Kotsonis",0,"2014-03-26","CA-2014-141838",94122,"OFF-AR-10004272","Newell 308",0.84000003,2,"West",9052,3.36,"Corporate","2014-03-31","Second Class","California","Art"
"Office Supplies","San Francisco","United States","DK-12835","Damala Kotsonis",0.2,"2014-03-26","CA-2014-141838",94122,"OFF-BI-10003291","Wilson Jones Leather-Like Binders with DublLock Round Rings",9.4284,4,"West",9053,27.936,"Corporate","2014-03-31","Second Class","California","Binders"
"Office Supplies","Pomona","United States","CS-12505","Cindy Stewart",0,"2014-03-26","CA-2014-100860",91767,"OFF-LA-10001982","Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set",9,5,"West",9660,18.75,"Consumer","2014-03-30","Second Class","California","Labels"
"Technology","Los Angeles","United States","JD-15895","Jonathan Doherty",0,"2014-03-26","CA-2014-138436",90036,"TEC-AC-10002323","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",8.619,3,"West",4245,66.3,"Corporate","2014-03-30","Standard Class","California","Accessories"
"Technology","San Francisco","United States","DK-12835","Damala Kotsonis",0.2,"2014-03-26","CA-2014-141838",94122,"TEC-PH-10004100","Griffin GC17055 Auxiliary Audio Cable",2.8783998,2,"West",9054,28.784,"Corporate","2014-03-31","Second Class","California","Phones"
"Furniture","Springfield","United States","MP-18175","Mike Pelletier",0.4,"2014-03-28","US-2014-117380",45503,"FUR-TA-10000198","Chromcraft Bull-Nose Wood Oval Conference Tables & Bases",-143.25479,1,"East",9900,330.58798,"Home Office","2014-04-03","Standard Class","Ohio","Tables"
"Furniture","Des Moines","United States","CV-12295","Christina VanderZanden",0,"2014-03-28","US-2014-137869",50315,"FUR-TA-10003954","Hon 94000 Series Round Tables",106.624794,4,"Central",7841,1184.72,"Consumer","2014-04-02","Standard Class","Iowa","Tables"
"Office Supplies","Des Moines","United States","CV-12295","Christina VanderZanden",0,"2014-03-28","US-2014-137869",50315,"OFF-EN-10001509","Poly String Tie Envelopes",2.8764,3,"Central",7840,6.12,"Consumer","2014-04-02","Standard Class","Iowa","Envelopes"
"Technology","Albuquerque","United States","DR-12940","Daniel Raglin",0.2,"2014-03-28","CA-2014-100881",87105,"TEC-PH-10003273","AT&T TR1909W",22.6782,3,"West",8464,302.376,"Home Office","2014-04-01","Standard Class","New Mexico","Phones"
"Furniture","Plano","United States","MG-18145","Mike Gockenbach",0.3,"2014-03-29","CA-2014-137274",75023,"FUR-TA-10001889","Bush Advantage Collection Racetrack Conference Table",-152.71559,3,"Central",7306,890.84094,"Consumer","2014-04-02","Standard Class","Texas","Tables"
"Furniture","San Francisco","United States","GA-14725","Guy Armstrong",0.15,"2014-03-30","CA-2014-131247",94110,"FUR-BO-10001337","O'Sullivan Living Dimensions 2-Shelf Bookcases",-12.098001,2,"West",6139,205.666,"Consumer","2014-04-04","Standard Class","California","Bookcases"
"Furniture","Brownsville","United States","MP-17470","Mark Packer",0.3,"2014-03-30","CA-2014-162089",78521,"FUR-CH-10002304","Global Stack Chair without Arms. Black",-9.093,7,"Central",7632,127.302,"Home Office","2014-04-01","First Class","Texas","Chairs"
"Office Supplies","New York City","United States","SG-20890","Susan Gilcrest",0,"2014-03-30","US-2014-105151",10009,"OFF-AR-10001231","Sanford EarthWrite Recycled Pencils. Medium Soft. #2",2.94,5,"East",5954,10.5,"Corporate","2014-03-31","First Class","New York","Art"
"Office Supplies","Long Beach","United States","KM-16720","Kunst Miller",0,"2014-03-30","CA-2014-169033",11561,"OFF-AR-10001915","Peel-Off China Markers",20.852999,5,"East",2897,49.649998,"Consumer","2014-04-03","Standard Class","New York","Art"
"Office Supplies","Brownsville","United States","MP-17470","Mark Packer",0.2,"2014-03-30","CA-2014-162089",78521,"OFF-EN-10002230","Airmail Envelopes",113.305504,5,"Central",7630,335.72,"Home Office","2014-04-01","First Class","Texas","Envelopes"
"Office Supplies","Seattle","United States","Dl-13600","Dorris liebe",0,"2014-03-30","CA-2014-133424",98105,"OFF-LA-10002312","Avery 490",22.2,3,"West",5285,44.4,"Corporate","2014-04-04","Standard Class","Washington","Labels"
"Office Supplies","Apple Valley","United States","NC-18340","Nat Carroll",0,"2014-03-30","US-2014-113124",55124,"OFF-ST-10001511","Space Solutions Commercial Steel Shelving",6.465,2,"Central",8431,129.3,"Consumer","2014-04-05","Standard Class","Minnesota","Storage"
"Office Supplies","Seattle","United States","Dl-13600","Dorris liebe",0,"2014-03-30","CA-2014-133424",98105,"OFF-ST-10002957","Sterilite Show Offs Storage Containers",0,3,"West",5284,15.84,"Corporate","2014-04-04","Standard Class","Washington","Storage"
"Technology","Brownsville","United States","MP-17470","Mark Packer",0.2,"2014-03-30","CA-2014-162089",78521,"TEC-PH-10001819","Innergie mMini Combo Duo USB Travel Charging Kit",88.1804,7,"Central",7631,251.94398,"Home Office","2014-04-01","First Class","Texas","Phones"
"Furniture","Tampa","United States","TG-21640","Trudy Glocke",0.2,"2014-03-31","CA-2014-130428",33614,"FUR-CH-10002965","Global Leather Highback Executive Chair with Pneumatic Height Adjustment. Black",98.4802,7,"South",9566,1125.488,"Consumer","2014-03-31","Same Day","Florida","Chairs"
"Office Supplies","San Francisco","United States","AA-10315","Alex Avila",0,"2014-03-31","CA-2014-128055",94122,"OFF-AP-10002765","Fellowes Advanced Computer Series Surge Protectors",14.834399,2,"West",2231,52.980003,"Consumer","2014-04-05","Standard Class","California","Appliances"
"Office Supplies","Tampa","United States","TG-21640","Trudy Glocke",0.2,"2014-03-31","CA-2014-130428",33614,"OFF-AR-10004027","Binney & Smith inkTank Erasable Desk Highlighter. Chisel Tip. Yellow. 12/Box",1.0583999,2,"South",9568,4.032,"Consumer","2014-03-31","Same Day","Florida","Art"
"Office Supplies","Miami","United States","KB-16240","Karen Bern",0.7,"2014-03-31","CA-2014-101770",33180,"OFF-BI-10001097","Avery Hole Reinforcements",-1.3083,1,"South",5480,1.8689998,"Corporate","2014-04-04","Standard Class","Florida","Binders"
"Office Supplies","Tampa","United States","TG-21640","Trudy Glocke",0.7,"2014-03-31","CA-2014-130428",33614,"OFF-BI-10001636","Ibico Plastic and Wire Spiral Binding Combs",-10.116,5,"South",9567,12.645,"Consumer","2014-03-31","Same Day","Florida","Binders"
"Office Supplies","Chicago","United States","DD-13570","Dorothy Dickinson",0.8,"2014-03-31","US-2014-104759",60610,"OFF-BI-10002071","Fellowes Black Plastic Comb Bindings",-13.827801,7,"Central",5049,8.134,"Consumer","2014-04-04","Standard Class","Illinois","Binders"
"Office Supplies","Philadelphia","United States","JO-15280","Jas O'Carroll",0.7,"2014-03-31","CA-2014-112403",19120,"OFF-BI-10003529","Avery Round Ring Poly Binders",-0.59639996,1,"East",4712,0.852,"Consumer","2014-03-31","Same Day","Pennsylvania","Binders"
"Office Supplies","San Francisco","United States","AA-10315","Alex Avila",0.2,"2014-03-31","CA-2014-128055",94122,"OFF-BI-10004390","GBC DocuBind 200 Manual Binding Machine",252.588,2,"West",2230,673.568,"Consumer","2014-04-05","Standard Class","California","Binders"
"Technology","Chicago","United States","DD-13570","Dorothy Dickinson",0.2,"2014-03-31","US-2014-104759",60610,"TEC-AC-10004901","Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ",13.9972,2,"Central",5050,79.984,"Consumer","2014-04-04","Standard Class","Illinois","Accessories"
"Office Supplies","Vallejo","United States","KM-16720","Kunst Miller",0.2,"2014-04-01","US-2014-157021",94591,"OFF-BI-10000042","Pressboard Data Binder. Crimson. 12"" X 8 1/2""",5.5536,4,"West",1374,17.088,"Consumer","2014-04-06","Second Class","California","Binders"
"Office Supplies","Revere","United States","KH-16330","Katharine Harms",0,"2014-04-01","CA-2014-138359",2151,"OFF-BI-10000145","Zipper Ring Binder Pockets",3.0576,2,"East",7955,6.24,"Corporate","2014-04-06","Standard Class","Massachusetts","Binders"
"Office Supplies","Vallejo","United States","KM-16720","Kunst Miller",0,"2014-04-01","US-2014-157021",94591,"OFF-LA-10002312","Avery 490",14.8,2,"West",1373,29.6,"Consumer","2014-04-06","Second Class","California","Labels"
"Office Supplies","Revere","United States","KH-16330","Katharine Harms",0,"2014-04-01","CA-2014-138359",2151,"OFF-ST-10000636","Rogers Profile Extra Capacity Storage Tub",2.6783998,4,"East",7954,66.96,"Corporate","2014-04-06","Standard Class","Massachusetts","Storage"
"Furniture","Virginia Beach","United States","AH-10690","Anna Häberlin",0,"2014-04-02","CA-2014-160276",23464,"FUR-FU-10003192","Luxo Adjustable Task Clamp Lamp",46.1968,2,"South",8920,177.68001,"Corporate","2014-04-08","Standard Class","Virginia","Furnishings"
"Office Supplies","Athens","United States","RD-19585","Rob Dowd",0,"2014-04-02","CA-2014-164315",30605,"OFF-AP-10003842","Euro-Pro Shark Turbo Vacuum",40.274002,5,"South",5685,154.9,"Consumer","2014-04-08","Standard Class","Georgia","Appliances"
